,Player,team,G,Points accumulated,FP_avg,mins_avg
53,Keldon Johnson,Boban  Marjanovic ,53,895,17.9,31.098000000000006
54,Keldon Johnson,Boban  Marjanovic ,54,909,17.823529411764707,31.144444444444453
55,Keldon Johnson,Boban  Marjanovic ,55,946,18.192307692307693,31.172435897435903
56,Keldon Johnson,Boban  Marjanovic ,56,962,18.150943396226417,31.193710691823902
57,Keldon Johnson,Boban  Marjanovic ,57,972,18.0,31.193827160493832
58,Keldon Johnson,Boban  Marjanovic ,58,995,18.09090909090909,31.2769696969697
59,Keldon Johnson,Boban  Marjanovic ,59,1030,18.392857142857142,31.546428571428574
60,Keldon Johnson,Boban  Marjanovic ,60,1030,,
61,Keldon Johnson,Boban  Marjanovic ,61,1040,18.24561403508772,31.51842105263158
0,Coby White,Boban  Marjanovic ,0,0,,
1,Coby White,Boban  Marjanovic ,1,0,,
2,Coby White,Boban  Marjanovic ,2,0,,
3,Coby White,Boban  Marjanovic ,3,0,,
4,Coby White,Boban  Marjanovic ,4,0,,
5,Coby White,Boban  Marjanovic ,5,0,,
6,Coby White,Boban  Marjanovic ,6,0,,
7,Coby White,Boban  Marjanovic ,7,0,,
8,Coby White,Boban  Marjanovic ,8,0,,
9,Coby White,Boban  Marjanovic ,9,0,,
10,Coby White,Boban  Marjanovic ,10,0,,
11,Coby White,Boban  Marjanovic ,11,0,,
12,Coby White,Boban  Marjanovic ,12,0,,
13,Coby White,Boban  Marjanovic ,13,1,-1.0,10.95
14,Coby White,Boban  Marjanovic ,14,1,-0.5,10.716666666666665
15,Coby White,Boban  Marjanovic ,15,5,-1.6666666666666667,10.77222222222222
16,Coby White,Boban  Marjanovic ,16,7,1.75,13.325
17,Coby White,Boban  Marjanovic ,17,11,2.2,15.589999999999998
18,Coby White,Boban  Marjanovic ,18,14,2.3333333333333335,15.441666666666665
19,Coby White,Boban  Marjanovic ,19,39,5.571428571428571,16.64761904761905
20,Coby White,Boban  Marjanovic ,20,41,5.125,17.010416666666668
21,Coby White,Boban  Marjanovic ,21,47,5.222222222222222,17.522222222222226
22,Coby White,Boban  Marjanovic ,22,47,,
23,Coby White,Boban  Marjanovic ,23,47,,
24,Coby White,Boban  Marjanovic ,24,47,,
25,Coby White,Boban  Marjanovic ,25,47,,
26,Coby White,Boban  Marjanovic ,26,47,,
27,Coby White,Boban  Marjanovic ,27,49,4.9,18.215
28,Coby White,Boban  Marjanovic ,28,75,6.818181818181818,19.4469696969697
29,Coby White,Boban  Marjanovic ,29,78,6.5,20.6
30,Coby White,Boban  Marjanovic ,30,93,7.153846153846154,20.939743589743593
31,Coby White,Boban  Marjanovic ,31,121,8.642857142857142,21.95714285714286
32,Coby White,Boban  Marjanovic ,32,155,10.333333333333334,22.72555555555556
33,Coby White,Boban  Marjanovic ,33,180,11.25,23.668750000000003
34,Coby White,Boban  Marjanovic ,34,199,11.705882352941176,24.311764705882357
35,Coby White,Boban  Marjanovic ,35,226,12.555555555555555,24.728703703703708
36,Coby White,Boban  Marjanovic ,36,241,12.68421052631579,24.86754385964913
37,Coby White,Boban  Marjanovic ,37,252,12.6,24.77583333333334
38,Coby White,Boban  Marjanovic ,38,271,12.904761904761905,24.78968253968255
39,Coby White,Boban  Marjanovic ,39,286,13.0,24.964393939393947
40,Coby White,Boban  Marjanovic ,40,310,13.478260869565217,25.594927536231893
41,Coby White,Boban  Marjanovic ,41,331,13.791666666666666,25.847916666666674
42,Coby White,Boban  Marjanovic ,42,352,14.08,26.32733333333334
43,Coby White,Boban  Marjanovic ,43,354,13.615384615384615,26.737179487179496
44,Coby White,Boban  Marjanovic ,44,368,13.62962962962963,27.054320987654325
45,Coby White,Boban  Marjanovic ,45,379,13.535714285714286,27.20238095238096
46,Coby White,Boban  Marjanovic ,46,385,13.275862068965518,27.094827586206904
47,Coby White,Boban  Marjanovic ,47,408,13.6,27.16833333333334
48,Coby White,Boban  Marjanovic ,48,430,13.870967741935484,27.28602150537635
49,Coby White,Boban  Marjanovic ,49,439,13.71875,27.33489583333334
50,Coby White,Boban  Marjanovic ,50,451,13.666666666666666,27.19949494949496
51,Coby White,Boban  Marjanovic ,51,451,,
52,Coby White,Boban  Marjanovic ,52,451,,
53,Coby White,Boban  Marjanovic ,53,463,13.617647058823529,27.152941176470595
54,Coby White,Boban  Marjanovic ,54,480,13.714285714285714,27.466190476190484
55,Coby White,Boban  Marjanovic ,55,510,14.166666666666666,27.502314814814824
56,Coby White,Boban  Marjanovic ,56,537,14.513513513513514,27.75990990990992
57,Coby White,Boban  Marjanovic ,57,570,15.0,27.930701754385975
58,Coby White,Boban  Marjanovic ,58,609,15.615384615384615,28.230769230769244
59,Coby White,Boban  Marjanovic ,59,615,15.375,28.018333333333345
60,Coby White,Boban  Marjanovic ,60,636,15.512195121951219,28.193902439024402
61,Coby White,Boban  Marjanovic ,61,650,15.476190476190476,28.258730158730174
0,Brandon Clarke,Boban  Marjanovic ,0,11,11.0,11.616666666666667
1,Brandon Clarke,Boban  Marjanovic ,1,18,9.0,16.4
2,Brandon Clarke,Boban  Marjanovic ,2,24,8.0,15.149999999999999
3,Brandon Clarke,Boban  Marjanovic ,3,32,8.0,15.166666666666666
4,Brandon Clarke,Boban  Marjanovic ,4,32,,
5,Brandon Clarke,Boban  Marjanovic ,5,31,6.2,13.306666666666667
6,Brandon Clarke,Boban  Marjanovic ,6,31,,
7,Brandon Clarke,Boban  Marjanovic ,7,31,,
8,Brandon Clarke,Boban  Marjanovic ,8,33,5.5,12.752777777777778
9,Brandon Clarke,Boban  Marjanovic ,9,59,8.428571428571429,14.34047619047619
10,Brandon Clarke,Boban  Marjanovic ,10,64,8.0,14.079166666666666
11,Brandon Clarke,Boban  Marjanovic ,11,77,8.555555555555555,14.651851851851852
12,Brandon Clarke,Boban  Marjanovic ,12,85,8.5,14.34
13,Brandon Clarke,Boban  Marjanovic ,13,106,9.636363636363637,14.662121212121212
14,Brandon Clarke,Boban  Marjanovic ,14,125,10.416666666666666,14.66388888888889
15,Brandon Clarke,Boban  Marjanovic ,15,128,9.846153846153847,14.906410256410256
16,Brandon Clarke,Boban  Marjanovic ,16,146,10.428571428571429,15.683333333333334
17,Brandon Clarke,Boban  Marjanovic ,17,170,11.333333333333334,16.38222222222222
18,Brandon Clarke,Boban  Marjanovic ,18,177,11.0625,16.08125
19,Brandon Clarke,Boban  Marjanovic ,19,198,11.647058823529411,16.05294117647059
20,Brandon Clarke,Boban  Marjanovic ,20,210,11.666666666666666,16.058333333333334
21,Brandon Clarke,Boban  Marjanovic ,21,223,11.736842105263158,15.986842105263158
22,Brandon Clarke,Boban  Marjanovic ,22,223,,
23,Brandon Clarke,Boban  Marjanovic ,23,223,,
24,Brandon Clarke,Boban  Marjanovic ,24,223,,
25,Brandon Clarke,Boban  Marjanovic ,25,223,,
26,Brandon Clarke,Boban  Marjanovic ,26,223,,
27,Brandon Clarke,Boban  Marjanovic ,27,223,,
28,Brandon Clarke,Boban  Marjanovic ,28,223,,
29,Brandon Clarke,Boban  Marjanovic ,29,223,,
30,Brandon Clarke,Boban  Marjanovic ,30,223,,
31,Brandon Clarke,Boban  Marjanovic ,31,223,,
32,Brandon Clarke,Boban  Marjanovic ,32,223,,
33,Brandon Clarke,Boban  Marjanovic ,33,243,12.15,15.938333333333333
34,Brandon Clarke,Boban  Marjanovic ,34,249,11.857142857142858,15.692063492063491
35,Brandon Clarke,Boban  Marjanovic ,35,255,11.590909090909092,15.78030303030303
36,Brandon Clarke,Boban  Marjanovic ,36,281,12.217391304347826,16.078260869565216
37,Brandon Clarke,Boban  Marjanovic ,37,305,12.708333333333334,16.434027777777775
38,Brandon Clarke,Boban  Marjanovic ,38,326,13.04,16.793333333333333
39,Brandon Clarke,Boban  Marjanovic ,39,336,12.923076923076923,16.980128205128203
40,Brandon Clarke,Boban  Marjanovic ,40,373,13.814814814814815,17.379629629629626
41,Brandon Clarke,Boban  Marjanovic ,41,390,13.928571428571429,17.330357142857142
42,Brandon Clarke,Boban  Marjanovic ,42,413,14.241379310344827,17.621839080459768
43,Brandon Clarke,Boban  Marjanovic ,43,433,14.433333333333334,17.884444444444444
44,Brandon Clarke,Boban  Marjanovic ,44,446,14.387096774193548,17.953763440860214
45,Brandon Clarke,Boban  Marjanovic ,45,470,14.6875,18.026562499999997
46,Brandon Clarke,Boban  Marjanovic ,46,489,14.818181818181818,18.2540404040404
47,Brandon Clarke,Boban  Marjanovic ,47,500,14.705882352941176,18.373529411764704
48,Brandon Clarke,Boban  Marjanovic ,48,500,,
49,Brandon Clarke,Boban  Marjanovic ,49,516,14.742857142857142,18.412857142857142
50,Brandon Clarke,Boban  Marjanovic ,50,539,14.972222222222221,18.612499999999997
51,Brandon Clarke,Boban  Marjanovic ,51,554,14.972972972972974,18.64369369369369
52,Brandon Clarke,Boban  Marjanovic ,52,561,14.763157894736842,18.493421052631575
53,Brandon Clarke,Boban  Marjanovic ,53,573,14.692307692307692,18.479059829059825
54,Brandon Clarke,Boban  Marjanovic ,54,593,14.825,18.561249999999994
55,Brandon Clarke,Boban  Marjanovic ,55,622,15.170731707317072,18.68333333333333
56,Brandon Clarke,Boban  Marjanovic ,56,641,15.261904761904763,18.70396825396825
57,Brandon Clarke,Boban  Marjanovic ,57,661,15.372093023255815,19.017054263565885
58,Brandon Clarke,Boban  Marjanovic ,58,688,15.636363636363637,19.10265151515151
59,Brandon Clarke,Boban  Marjanovic ,59,711,15.8,19.259999999999994
60,Brandon Clarke,Boban  Marjanovic ,60,727,15.804347826086957,19.34166666666666
61,Brandon Clarke,Boban  Marjanovic ,61,731,15.553191489361701,19.167730496453892
62,Brandon Clarke,Boban  Marjanovic ,62,741,15.4375,19.09479166666666
0,Karl-Anthony Towns,Double Pandemic P,0,47,47.0,29.383333333333333
1,Karl-Anthony Towns,Double Pandemic P,1,69,34.5,29.0
2,Karl-Anthony Towns,Double Pandemic P,2,118,39.333333333333336,32.53333333333333
3,Karl-Anthony Towns,Double Pandemic P,3,146,36.5,34.0
4,Karl-Anthony Towns,Double Pandemic P,4,162,32.4,33.906666666666666
5,Karl-Anthony Towns,Double Pandemic P,5,203,33.833333333333336,34.48888888888889
6,Karl-Anthony Towns,Double Pandemic P,6,234,33.42857142857143,34.73809523809524
7,Karl-Anthony Towns,Double Pandemic P,7,256,32.0,34.37291666666667
8,Karl-Anthony Towns,Double Pandemic P,8,290,32.22222222222222,35.370370370370374
9,Karl-Anthony Towns,Double Pandemic P,9,321,32.1,35.650000000000006
10,Karl-Anthony Towns,Double Pandemic P,10,360,32.72727272727273,35.16969696969698
11,Karl-Anthony Towns,Double Pandemic P,11,374,31.166666666666668,34.861111111111114
12,Karl-Anthony Towns,Double Pandemic P,12,418,32.15384615384615,35.27564102564103
13,Karl-Anthony Towns,Double Pandemic P,13,444,31.714285714285715,35.37261904761905
14,Karl-Anthony Towns,Double Pandemic P,14,484,32.266666666666666,35.556666666666665
15,Karl-Anthony Towns,Double Pandemic P,15,506,31.625,34.813541666666666
16,Karl-Anthony Towns,Double Pandemic P,16,539,31.705882352941178,34.81372549019608
17,Karl-Anthony Towns,Double Pandemic P,17,553,30.72222222222222,34.464814814814815
18,Karl-Anthony Towns,Double Pandemic P,18,580,30.526315789473685,34.27982456140351
19,Karl-Anthony Towns,Double Pandemic P,19,616,30.8,34.435833333333335
20,Karl-Anthony Towns,Double Pandemic P,20,638,30.38095238095238,34.334920634920636
21,Karl-Anthony Towns,Double Pandemic P,21,674,30.636363636363637,34.271969696969705
22,Karl-Anthony Towns,Double Pandemic P,22,674,,
23,Karl-Anthony Towns,Double Pandemic P,23,722,31.391304347826086,34.56956521739131
24,Karl-Anthony Towns,Double Pandemic P,24,749,31.208333333333332,34.554166666666674
25,Karl-Anthony Towns,Double Pandemic P,25,766,30.64,34.39000000000001
26,Karl-Anthony Towns,Double Pandemic P,26,792,30.46153846153846,34.40897435897437
27,Karl-Anthony Towns,Double Pandemic P,27,831,30.77777777777778,34.46358024691359
28,Karl-Anthony Towns,Double Pandemic P,28,872,31.142857142857142,34.38214285714286
29,Karl-Anthony Towns,Double Pandemic P,29,896,30.896551724137932,34.35919540229886
30,Karl-Anthony Towns,Double Pandemic P,30,943,31.433333333333334,34.46611111111112
31,Karl-Anthony Towns,Double Pandemic P,31,943,,
32,Karl-Anthony Towns,Double Pandemic P,32,943,,
33,Karl-Anthony Towns,Double Pandemic P,33,943,,
34,Karl-Anthony Towns,Double Pandemic P,34,943,,
35,Karl-Anthony Towns,Double Pandemic P,35,943,,
36,Karl-Anthony Towns,Double Pandemic P,36,943,,
37,Karl-Anthony Towns,Double Pandemic P,37,973,31.387096774193548,34.54569892473119
38,Karl-Anthony Towns,Double Pandemic P,38,1000,31.25,34.31302083333334
39,Karl-Anthony Towns,Double Pandemic P,39,1047,31.727272727272727,34.27525252525253
40,Karl-Anthony Towns,Double Pandemic P,40,1077,31.676470588235293,34.49313725490197
41,Karl-Anthony Towns,Double Pandemic P,41,1109,31.685714285714287,34.64761904761906
42,Karl-Anthony Towns,Double Pandemic P,42,1143,31.75,34.51666666666668
43,Karl-Anthony Towns,Double Pandemic P,43,1165,31.486486486486488,34.56126126126127
44,Karl-Anthony Towns,Double Pandemic P,44,1195,31.44736842105263,34.55526315789475
45,Karl-Anthony Towns,Double Pandemic P,45,1217,31.205128205128204,34.49871794871795
46,Karl-Anthony Towns,Double Pandemic P,46,1259,31.475,34.571250000000006
47,Karl-Anthony Towns,Double Pandemic P,47,1303,31.78048780487805,34.60325203252034
48,Karl-Anthony Towns,Double Pandemic P,48,1324,31.523809523809526,34.507539682539694
49,Karl-Anthony Towns,Double Pandemic P,49,1387,32.25581395348837,34.48875968992249
50,Karl-Anthony Towns,Double Pandemic P,50,1431,32.52272727272727,34.33409090909092
51,Karl-Anthony Towns,Double Pandemic P,51,1462,32.48888888888889,34.375555555555565
52,Karl-Anthony Towns,Double Pandemic P,52,1498,32.56521739130435,34.44855072463769
53,Karl-Anthony Towns,Double Pandemic P,53,1530,32.5531914893617,34.32056737588654
54,Karl-Anthony Towns,Double Pandemic P,54,1557,32.4375,34.323958333333344
55,Karl-Anthony Towns,Double Pandemic P,55,1596,32.57142857142857,34.38027210884355
56,Karl-Anthony Towns,Double Pandemic P,56,1620,32.4,34.13866666666668
57,Karl-Anthony Towns,Double Pandemic P,57,1669,32.72549019607843,34.28660130718956
58,Karl-Anthony Towns,Double Pandemic P,58,1709,32.86538461538461,34.28108974358975
59,Karl-Anthony Towns,Double Pandemic P,59,1743,32.886792452830186,34.16006289308177
60,Karl-Anthony Towns,Double Pandemic P,60,1768,32.74074074074074,34.150000000000006
61,Karl-Anthony Towns,Double Pandemic P,61,1788,32.50909090909091,34.151515151515156
0,Kevin Durant,Double Pandemic P,0,41,41.0,30.25
1,Kevin Durant,Double Pandemic P,1,102,51.0,33.575
2,Kevin Durant,Double Pandemic P,2,141,47.0,34.42777777777778
3,Kevin Durant,Double Pandemic P,3,169,42.25,34.50416666666666
4,Kevin Durant,Double Pandemic P,4,202,40.4,35.05
5,Kevin Durant,Double Pandemic P,5,238,39.666666666666664,35.43611111111111
6,Kevin Durant,Double Pandemic P,6,262,37.42857142857143,34.27857142857143
7,Kevin Durant,Double Pandemic P,7,298,37.25,34.483333333333334
8,Kevin Durant,Double Pandemic P,8,331,36.77777777777778,34.70740740740741
9,Kevin Durant,Double Pandemic P,9,365,36.5,34.925
10,Kevin Durant,Double Pandemic P,10,413,37.54545454545455,34.93787878787879
11,Kevin Durant,Double Pandemic P,11,444,37.0,34.458333333333336
12,Kevin Durant,Double Pandemic P,12,481,37.0,34.697435897435895
13,Kevin Durant,Double Pandemic P,13,519,37.07142857142857,34.65952380952381
14,Kevin Durant,Double Pandemic P,14,532,35.46666666666667,34.49777777777778
15,Kevin Durant,Double Pandemic P,15,556,34.75,34.65833333333334
16,Kevin Durant,Double Pandemic P,16,556,,
17,Kevin Durant,Double Pandemic P,17,589,34.64705882352941,34.91568627450981
18,Kevin Durant,Double Pandemic P,18,612,34.0,35.040740740740745
19,Kevin Durant,Double Pandemic P,19,653,34.36842105263158,35.55614035087719
20,Kevin Durant,Double Pandemic P,20,680,34.0,35.803333333333335
21,Kevin Durant,Double Pandemic P,21,716,34.095238095238095,35.897619047619045
22,Kevin Durant,Double Pandemic P,22,752,34.18181818181818,35.999242424242425
23,Kevin Durant,Double Pandemic P,23,774,33.65217391304348,36.19492753623189
24,Kevin Durant,Double Pandemic P,24,774,,
25,Kevin Durant,Double Pandemic P,25,805,33.541666666666664,36.28472222222222
26,Kevin Durant,Double Pandemic P,26,859,34.36,36.492000000000004
